state,district,year,quarter,transaction_count,transaction_amount
Mizoram,lawngtlai district,2023,2,118358,363557404.0
Mizoram,kolasib district,2023,2,115550,294504301.0
Mizoram,champhai district,2023,2,62301,181668968.0
Mizoram,saiha district,2023,2,39903,150631245.0
Mizoram,serchhip district,2023,3,58254,132491025.0
Mizoram,aizawl district,2023,3,685462,1543440692.0
Mizoram,lunglei district,2023,3,141180,351803351.0
Mizoram,mamit district,2023,3,79763,178963303.0
Mizoram,lawngtlai district,2023,3,113307,317228377.0
Mizoram,kolasib district,2023,3,134018,295784977.0
Mizoram,champhai district,2023,3,56753,156896799.0
Mizoram,saiha district,2023,3,41676,129521711.0
Mizoram,serchhip district,2023,1,47296,123979875.0
Mizoram,aizawl district,2023,1,504609,1341466173.0
Mizoram,lunglei district,2023,1,133494,370554828.0
Mizoram,mamit district,2023,1,70712,203623313.0
Mizoram,lawngtlai district,2023,1,100980,302696707.0
Mizoram,kolasib district,2023,1,101803,285504599.0
Mizoram,champhai district,2023,1,60149,197355098.0
Mizoram,saiha district,2023,1,33552,130442146.0
Mizoram,serchhip district,2019,4,5889,15064874.565576479
Mizoram,aizawl district,2019,4,68532,215337713.34849542
Mizoram,lunglei district,2019,4,15344,42919898.6938625
Mizoram,mamit district,2019,4,8468,16925628.21634368
Mizoram,lawngtlai district,2019,4,8069,22279514.789250825
Mizoram,kolasib district,2019,4,11051,24470971.73397691
Mizoram,champhai district,2019,4,4878,17885681.11019664
Mizoram,saiha district,2019,4,3008,13805068.176785678
Mizoram,serchhip district,2019,2,2917,10740915.810445426
Mizoram,aizawl district,2019,2,45257,147150855.43357453
Mizoram,lunglei district,2019,2,8919,29564431.131805927
Mizoram,mamit district,2019,2,5047,15936975.402700387
Mizoram,lawngtlai district,2019,2,4502,12828264.165793028
Mizoram,kolasib district,2019,2,5077,15941097.796656493
Mizoram,champhai district,2019,2,2055,7970010.188288981
Mizoram,saiha district,2019,2,1897,7884158.20574963
Mizoram,serchhip district,2019,3,4389,12447829.176727356
Mizoram,aizawl district,2019,3,54796,162632861.96810922
Mizoram,lunglei district,2019,3,13305,34090897.89113889
Mizoram,mamit district,2019,3,6296,14161494.187527731
Mizoram,lawngtlai district,2019,3,6097,14593963.455838619
Mizoram,kolasib district,2019,3,6977,17976086.411676798
Mizoram,champhai district,2019,3,3512,12151523.038879696
Mizoram,saiha district,2019,3,2722,10739243.821443643
Mizoram,serchhip district,2019,1,2964,9972286.162915044
Mizoram,aizawl district,2019,1,40608,125499167.4513055
Mizoram,lunglei district,2019,1,8092,24562628.04677686
Mizoram,mamit district,2019,1,5400,15141345.457853137
Mizoram,lawngtlai district,2019,1,3749,12077236.041769966
Mizoram,kolasib district,2019,1,5590,15775791.308525538
Mizoram,champhai district,2019,1,1865,6683655.297350604
Mizoram,saiha district,2019,1,2038,8448785.630905889
Mizoram,hnahthial district,2024,4,27605,41064034.0
Mizoram,serchhip district,2024,4,95108,166070593.0
Mizoram,aizawl district,2024,4,1350823,2141964144.0
Mizoram,siaha district,2024,4,105027,191223101.0
Mizoram,lunglei district,2024,4,263302,473202756.0
Mizoram,mamit district,2024,4,158152,275655302.0
Mizoram,lawngtlai district,2024,4,276664,437705884.0
Mizoram,kolasib district,2024,4,282243,468475911.0
Mizoram,saitual district,2024,4,60594,106773409.0
Mizoram,champhai district,2024,4,59405,126311186.0
Mizoram,khawzawl district,2024,4,23520,32716602.0
Mizoram,serchhip district,2024,2,67373,137181022.0
Mizoram,aizawl district,2024,2,1014689,1856999075.0
Mizoram,lunglei district,2024,2,221646,445648162.0
Mizoram,mamit district,2024,2,108197,195830750.0
Mizoram,lawngtlai district,2024,2,213651,431942044.0
Mizoram,kolasib district,2024,2,210091,400830889.0
Mizoram,champhai district,2024,2,85226,182655384.0
Mizoram,saiha district,2024,2,56206,147390314.0
Mizoram,hnahthial district,2024,3,21999,33189532.0
Mizoram,serchhip district,2024,3,85602,143621208.0
Mizoram,aizawl district,2024,3,1204518,1927570811.0
Mizoram,siaha district,2024,3,75742,158270494.0
Mizoram,lunglei district,2024,3,232227,432958984.0
Mizoram,mamit district,2024,3,117538,194939256.0
Mizoram,lawngtlai district,2024,3,244230,393119376.0
Mizoram,kolasib district,2024,3,246652,398192908.0
Mizoram,saitual district,2024,3,59996,98333373.0
Mizoram,champhai district,2024,3,52619,116424147.0
Mizoram,khawzawl district,2024,3,19083,27268142.0
Mizoram,serchhip district,2024,1,65889,147392179.0
Mizoram,aizawl district,2024,1,818787,1679426368.0
Mizoram,lunglei district,2024,1,183807,430369269.0
Mizoram,mamit district,2024,1,103195,242076766.0
Mizoram,lawngtlai district,2024,1,148817,367265052.0
Mizoram,kolasib district,2024,1,183165,428839081.0
Mizoram,champhai district,2024,1,74670,180323530.0
Mizoram,saiha district,2024,1,48686,154404485.0
Mizoram,serchhip district,2020,4,14804,39531569.17092189
Mizoram,aizawl district,2020,4,166039,532069401.3249176
Mizoram,lunglei district,2020,4,41847,117007241.0363552
Mizoram,mamit district,2020,4,21383,48253980.828914225
Mizoram,lawngtlai district,2020,4,32803,102209937.65580332
Mizoram,kolasib district,2020,4,21149,56473537.93676706
Mizoram,champhai district,2020,4,15587,50140873.98671983
Mizoram,saiha district,2020,4,8995,40835573.753559604
Mizoram,serchhip district,2020,2,10425,19459795.690984454
Mizoram,aizawl district,2020,2,93369,238637352.52940086
Mizoram,lunglei district,2020,2,27260,60375778.328148104
Mizoram,mamit district,2020,2,15352,24755549.964956302
Mizoram,lawngtlai district,2020,2,22369,44085859.538810775
Mizoram,kolasib district,2020,2,14432,29350410.444769997
Mizoram,champhai district,2020,2,8480,20817381.347150296
Mizoram,saiha district,2020,2,6775,19711305.598098427
Mizoram,serchhip district,2020,3,10351,25197852.93925553
Mizoram,aizawl district,2020,3,136460,413175918.97011656
Mizoram,lunglei district,2020,3,30971,83270436.83501583
Mizoram,mamit district,2020,3,17199,28176447.030524082
Mizoram,lawngtlai district,2020,3,25540,62210090.16784428
Mizoram,kolasib district,2020,3,15789,35985260.690991834
Mizoram,champhai district,2020,3,11286,35131298.73356742
Mizoram,saiha district,2020,3,7107,24796870.137284856
Mizoram,serchhip district,2020,1,7512,15256865.240079906
Mizoram,aizawl district,2020,1,78597,215534588.05424356
Mizoram,lunglei district,2020,1,19703,47052524.734837465
Mizoram,mamit district,2020,1,12136,21524123.962646015
Mizoram,lawngtlai district,2020,1,13887,31918357.190269426
Mizoram,kolasib district,2020,1,11386,26364756.939303115
Mizoram,champhai district,2020,1,6269,19712814.749991663
Mizoram,saiha district,2020,1,4119,14713548.478265904
Mizoram,serchhip district,2022,4,25172,71431982.54694104
Mizoram,aizawl district,2022,4,360350,1054341698.8459929
Mizoram,lunglei district,2022,4,99571,275164384.7691406
Mizoram,mamit district,2022,4,39889,111490213.09424148
Mizoram,lawngtlai district,2022,4,60120,176322495.4134693
Mizoram,kolasib district,2022,4,55854,157046232.3046887
Mizoram,champhai district,2022,4,33252,110073440.44820769
Mizoram,saiha district,2022,4,19566,82040637.84033793
Mizoram,serchhip district,2022,2,24248,72294618.64313027
Mizoram,aizawl district,2022,2,364786,1137178791.3961444
Mizoram,lunglei district,2022,2,71974,216551898.04095763
Mizoram,mamit district,2022,2,35643,98025373.52449822
Mizoram,lawngtlai district,2022,2,55575,178078191.45037478
Mizoram,kolasib district,2022,2,44824,125315221.5086985
Mizoram,champhai district,2022,2,30607,103805199.37272805
Mizoram,saiha district,2022,2,16320,71937273.17240411
Mizoram,serchhip district,2022,3,23168,65622336.99787671
Mizoram,aizawl district,2022,3,383546,1129120156.9892113
Mizoram,lunglei district,2022,3,81428,231838246.93491793
Mizoram,mamit district,2022,3,32604,88879142.37748808
Mizoram,lawngtlai district,2022,3,52771,160991694.95874986
Mizoram,kolasib district,2022,3,44830,121251949.18563816
Mizoram,champhai district,2022,3,25701,86209300.03437018
Mizoram,saiha district,2022,3,14990,62352784.58970161
Mizoram,serchhip district,2022,1,25542,73577504.13530782
Mizoram,aizawl district,2022,1,341192,1081700361.9959884
Mizoram,lunglei district,2022,1,70118,225762310.6230601
Mizoram,mamit district,2022,1,31141,85615813.92389987
Mizoram,lawngtlai district,2022,1,52546,177710904.92789966
Mizoram,kolasib district,2022,1,41730,131565353.72167373
Mizoram,champhai district,2022,1,28284,104778862.41112824
Mizoram,saiha district,2022,1,14364,64447851.87228675
Mizoram,serchhip district,2021,4,21092,58127189.330209725
Mizoram,aizawl district,2021,4,317555,1021257676.3595349
Mizoram,lunglei district,2021,4,62996,193267816.72749364
Mizoram,mamit district,2021,4,28553,76910208.12744261
Mizoram,lawngtlai district,2021,4,47572,152734951.83765793
Mizoram,kolasib district,2021,4,37950,113743718.86428112
Mizoram,champhai district,2021,4,25625,100501231.3416473
Mizoram,saiha district,2021,4,11986,54122948.934775494
Mizoram,serchhip district,2021,2,15664,39541209.17776598
Mizoram,aizawl district,2021,2,222893,635733236.9899334
Mizoram,lunglei district,2021,2,46084,125798685.12915294
Mizoram,mamit district,2021,2,20464,51797964.37426141
Mizoram,lawngtlai district,2021,2,38779,110575273.85365936
Mizoram,kolasib district,2021,2,23910,66068598.117042184
Mizoram,champhai district,2021,2,15913,52313277.17825453
Mizoram,saiha district,2021,2,10633,41046228.48202239
Mizoram,serchhip district,2021,3,19902,54838260.2224697
Mizoram,aizawl district,2021,3,276340,865537331.9432542
Mizoram,lunglei district,2021,3,55054,157303231.44253838
Mizoram,mamit district,2021,3,22878,65856355.67206964
Mizoram,lawngtlai district,2021,3,44431,130625157.50867543
Mizoram,kolasib district,2021,3,30064,84157970.6374866
Mizoram,champhai district,2021,3,18678,71974971.0552853
Mizoram,saiha district,2021,3,11182,43455371.73017335
Mizoram,serchhip district,2021,1,12877,42644166.311948836
Mizoram,aizawl district,2021,1,182220,609359098.2421973
Mizoram,lunglei district,2021,1,40131,133262456.0307964
Mizoram,mamit district,2021,1,18670,51226307.47618229
Mizoram,lawngtlai district,2021,1,31658,106154307.36708316
Mizoram,kolasib district,2021,1,22212,71207105.1965721
Mizoram,champhai district,2021,1,13769,51873702.94129371
Mizoram,saiha district,2021,1,8038,35378443.37986354
Mizoram,serchhip district,2018,4,2830,9311124.6379363
Mizoram,aizawl district,2018,4,31828,114757156.94931006
Mizoram,lunglei district,2018,4,6349,20867419.800037555
Mizoram,mamit district,2018,4,4168,12100776.511940831
Mizoram,lawngtlai district,2018,4,2341,5862745.984908307
Mizoram,kolasib district,2018,4,4701,13882638.975375153
Mizoram,champhai district,2018,4,1726,6092672.776851988
Mizoram,saiha district,2018,4,1299,7552316.893169428
Mizoram,serchhip district,2018,2,1237,3831939.5692156893
Mizoram,aizawl district,2018,2,16353,48340497.162337765
Mizoram,lunglei district,2018,2,3249,6814747.054434758
Mizoram,mamit district,2018,2,1813,10477582.990376014
Mizoram,lawngtlai district,2018,2,627,1375226.7520610169
Mizoram,kolasib district,2018,2,2092,5117340.437229811
Mizoram,champhai district,2018,2,834,2204311.92373675
Mizoram,saiha district,2018,2,846,5346759.668342534
Mizoram,serchhip district,2018,3,2133,6572902.580575922
Mizoram,aizawl district,2018,3,24199,72031541.21772185
Mizoram,lunglei district,2018,3,4716,12189472.093972277
Mizoram,mamit district,2018,3,2247,5446959.531490731
Mizoram,lawngtlai district,2018,3,1231,3422241.331497662
Mizoram,kolasib district,2018,3,2631,6563816.625400645
Mizoram,champhai district,2018,3,1099,4369317.524420092
Mizoram,saiha district,2018,3,1060,6004487.220311114
Mizoram,serchhip district,2018,1,691,1729998.4078016216
Mizoram,aizawl district,2018,1,12006,27918980.947612707
Mizoram,lunglei district,2018,1,1604,2350555.3184242332
Mizoram,mamit district,2018,1,1133,5729263.410353888
Mizoram,lawngtlai district,2018,1,735,547180.2110017058
Mizoram,kolasib district,2018,1,1457,3891685.392413744
Mizoram,champhai district,2018,1,453,871005.7153709702
Mizoram,saiha district,2018,1,482,2188550.572811981
Arunachal Pradesh,lower dibang valley district,2023,4,456242,780822119.0
Arunachal Pradesh,lower subansiri district,2023,4,559506,959863862.0
Arunachal Pradesh,longding district,2023,4,176666,332931262.0
Arunachal Pradesh,west siang district,2023,4,687577,1262224512.0
Arunachal Pradesh,kamle district,2023,4,69707,123271590.0
Arunachal Pradesh,upper siang district,2023,4,188063,398373540.0
Arunachal Pradesh,tirap district,2023,4,289385,535162444.0
Arunachal Pradesh,papum pare district,2023,4,5938599,8374060439.0
Arunachal Pradesh,kurung kumey district,2023,4,65869,159910955.0
Arunachal Pradesh,anjaw district,2023,4,99303,222941392.0
Arunachal Pradesh,siang district,2023,4,145231,259192071.0
Arunachal Pradesh,lower siang district,2023,4,161327,277578144.0
Arunachal Pradesh,kra daadi district,2023,4,83516,184199521.0
Arunachal Pradesh,changlang district,2023,4,806945,1430052570.0
Arunachal Pradesh,pakke kessang district,2023,4,41236,61144256.0
Arunachal Pradesh,dibang valley district,2023,4,32123,79988144.0
Arunachal Pradesh,west kameng district,2023,4,1195192,2162840497.0
Arunachal Pradesh,shi yomi district,2023,4,18458,91284638.0
Arunachal Pradesh,east siang district,2023,4,931589,1416674919.0
Arunachal Pradesh,upper subansiri district,2023,4,342000,855586655.0
Arunachal Pradesh,east kameng district,2023,4,327263,578170716.0
Arunachal Pradesh,lohit district,2023,4,779252,1192879539.0
Arunachal Pradesh,lepa rada district,2023,4,179912,322215111.0
Arunachal Pradesh,tawang district,2023,4,509181,1297707130.0
Arunachal Pradesh,namsai district,2023,4,533600,769723768.0
Arunachal Pradesh,lower dibang valley district,2023,2,320847,641502543.0
Arunachal Pradesh,lower subansiri district,2023,2,341107,689315626.0
Arunachal Pradesh,longding district,2023,2,130522,285288333.0
Arunachal Pradesh,west siang district,2023,2,450143,970914462.0
Arunachal Pradesh,kamle district,2023,2,55865,106363865.0
Arunachal Pradesh,upper siang district,2023,2,128805,301652672.0
Arunachal Pradesh,tirap district,2023,2,200783,446804515.0
Arunachal Pradesh,papum pare district,2023,2,4245307,7148674913.0
Arunachal Pradesh,kurung kumey district,2023,2,31722,97669815.0
Arunachal Pradesh,anjaw district,2023,2,56827,151922212.0
Arunachal Pradesh,siang district,2023,2,105020,227425026.0
Arunachal Pradesh,lower siang district,2023,2,111333,218937621.0
Arunachal Pradesh,kra daadi district,2023,2,47120,134813823.0
Arunachal Pradesh,changlang district,2023,2,615184,1260077796.0
Arunachal Pradesh,pakke kessang district,2023,2,34356,58620893.0
Arunachal Pradesh,dibang valley district,2023,2,8132,39137344.0
Arunachal Pradesh,west kameng district,2023,2,870033,1803248166.0
Arunachal Pradesh,shi yomi district,2023,2,10945,63767934.0
Arunachal Pradesh,east siang district,2023,2,689624,1177576754.0
Arunachal Pradesh,upper subansiri district,2023,2,246349,680733513.0
Arunachal Pradesh,east kameng district,2023,2,200350,450768238.0
Arunachal Pradesh,lohit district,2023,2,592587,984621672.0
Arunachal Pradesh,lepa rada district,2023,2,118411,242626097.0
Arunachal Pradesh,tawang district,2023,2,339605,1003663723.0
Arunachal Pradesh,namsai district,2023,2,409511,619571108.0
Arunachal Pradesh,lower dibang valley district,2023,3,389175,628025556.0
Arunachal Pradesh,lower subansiri district,2023,3,482224,818756305.0
Arunachal Pradesh,longding district,2023,3,150276,281708440.0
Arunachal Pradesh,west siang district,2023,3,554407,1037211224.0
Arunachal Pradesh,kamle district,2023,3,62975,104430900.0
Arunachal Pradesh,upper siang district,2023,3,157030,348328951.0
Arunachal Pradesh,tirap district,2023,3,237127,447309633.0
Arunachal Pradesh,papum pare district,2023,3,5410471,7595971259.0
Arunachal Pradesh,kurung kumey district,2023,3,52807,135509046.0
Arunachal Pradesh,anjaw district,2023,3,69246,178422001.0
Arunachal Pradesh,siang district,2023,3,126921,230649450.0
Arunachal Pradesh,lower siang district,2023,3,134761,230582572.0
Arunachal Pradesh,kra daadi district,2023,3,64924,146211703.0
Arunachal Pradesh,changlang district,2023,3,712587,1216076703.0
Arunachal Pradesh,pakke kessang district,2023,3,39091,54219594.0
Arunachal Pradesh,dibang valley district,2023,3,12694,53416276.0
Arunachal Pradesh,west kameng district,2023,3,1036743,1923965574.0
Arunachal Pradesh,shi yomi district,2023,3,15854,79871837.0
Arunachal Pradesh,east siang district,2023,3,810283,1247686937.0
Arunachal Pradesh,upper subansiri district,2023,3,281370,724981091.0
Arunachal Pradesh,east kameng district,2023,3,259522,488197907.0
Arunachal Pradesh,lohit district,2023,3,700473,1048609233.0
Arunachal Pradesh,lepa rada district,2023,3,140239,253727652.0
Arunachal Pradesh,tawang district,2023,3,423923,1199412955.0
Arunachal Pradesh,namsai district,2023,3,477310,654108287.0
Arunachal Pradesh,lower dibang valley district,2023,1,256396,537713700.0
Arunachal Pradesh,lower subansiri district,2023,1,257899,585614438.0
Arunachal Pradesh,longding district,2023,1,107606,261124844.0
Arunachal Pradesh,west siang district,2023,1,320064,764188915.0
Arunachal Pradesh,kamle district,2023,1,40383,92585537.0
Arunachal Pradesh,upper siang district,2023,1,103335,268653642.0
Arunachal Pradesh,tirap district,2023,1,157071,368592354.0
Arunachal Pradesh,papum pare district,2023,1,3302746,5900429571.0
Arunachal Pradesh,kurung kumey district,2023,1,29127,97772110.0
Arunachal Pradesh,anjaw district,2023,1,47386,125631329.0
Arunachal Pradesh,siang district,2023,1,80741,201397801.0
Arunachal Pradesh,lower siang district,2023,1,95379,206156352.0
Arunachal Pradesh,kra daadi district,2023,1,39986,133651279.0
Arunachal Pradesh,changlang district,2023,1,494506,1101499481.0
Arunachal Pradesh,pakke kessang district,2023,1,29274,53298027.0
Arunachal Pradesh,dibang valley district,2023,1,6327,28921318.0
Arunachal Pradesh,west kameng district,2023,1,662521,1414404520.0
Arunachal Pradesh,shi yomi district,2023,1,6633,38151814.0
Arunachal Pradesh,east siang district,2023,1,535198,990989057.0
Arunachal Pradesh,upper subansiri district,2023,1,179629,533663642.0
Arunachal Pradesh,east kameng district,2023,1,150931,375398867.0
Arunachal Pradesh,lohit district,2023,1,483285,870836418.0
Arunachal Pradesh,lepa rada district,2023,1,91748,200811427.0
Arunachal Pradesh,tawang district,2023,1,239151,724541898.0
Arunachal Pradesh,namsai district,2023,1,325503,518550113.0
Arunachal Pradesh,lower dibang valley district,2019,4,10376,21103089.24170351
Arunachal Pradesh,lower subansiri district,2019,4,11806,29634357.486805215
Arunachal Pradesh,longding district,2019,4,11018,29245021.393976457
Arunachal Pradesh,west siang district,2019,4,14581,39460255.46641725
Arunachal Pradesh,kamle district,2019,4,999,1620922.3277442688
Arunachal Pradesh,upper siang district,2019,4,4165,12739585.638734035
Arunachal Pradesh,tirap district,2019,4,16459,38467790.7269052
Arunachal Pradesh,papum pare district,2019,4,143272,378838002.3434037
Arunachal Pradesh,kurung kumey district,2019,4,1343,4526789.748638094
Arunachal Pradesh,anjaw district,2019,4,5417,11887950.534618177
Arunachal Pradesh,siang district,2019,4,4756,8833695.424992222
Arunachal Pradesh,lower siang district,2019,4,6628,11985865.259161524
Arunachal Pradesh,kra daadi district,2019,4,2830,7804936.327522229
Arunachal Pradesh,changlang district,2019,4,33963,71874990.9639822
Arunachal Pradesh,pakke kessang district,2019,4,1194,2287739.0120923957
Arunachal Pradesh,dibang valley district,2019,4,267,1240493.0270471391
Arunachal Pradesh,west kameng district,2019,4,66740,198205637.50055438
Arunachal Pradesh,shi yomi district,2019,4,232,170772.72677991798
Arunachal Pradesh,east siang district,2019,4,26605,72075285.44344108
Arunachal Pradesh,upper subansiri district,2019,4,9285,28319761.873849634
Arunachal Pradesh,east kameng district,2019,4,5646,19408662.74847077
Arunachal Pradesh,lohit district,2019,4,29281,67502324.59236205
Arunachal Pradesh,lepa rada district,2019,4,4245,8888753.875914622
Arunachal Pradesh,tawang district,2019,4,30077,91949243.6071119
Arunachal Pradesh,namsai district,2019,4,18290,32501252.235055383
Arunachal Pradesh,lower dibang valley district,2019,2,5819,13737167.7479776
Arunachal Pradesh,lower subansiri district,2019,2,5579,14746949.652010633
Arunachal Pradesh,longding district,2019,2,6744,23464027.892812617
Arunachal Pradesh,west siang district,2019,2,8041,24549832.977181494
Arunachal Pradesh,kamle district,2019,2,414,1136776.6962042823
Arunachal Pradesh,upper siang district,2019,2,1079,3993676.3296563537
Arunachal Pradesh,tirap district,2019,2,6868,18633793.43372325
Arunachal Pradesh,papum pare district,2019,2,86433,246640891.34861866
Arunachal Pradesh,kurung kumey district,2019,2,1427,4036511.9338615797
Arunachal Pradesh,anjaw district,2019,2,2473,5220589.920801567
Arunachal Pradesh,siang district,2019,2,1654,5373179.351887872
Arunachal Pradesh,lower siang district,2019,2,3791,7075961.239041175
Arunachal Pradesh,kra daadi district,2019,2,1447,4315353.218765283
Arunachal Pradesh,changlang district,2019,2,18631,48891048.26477764
Arunachal Pradesh,pakke kessang district,2019,2,687,1750138.0587616218
Arunachal Pradesh,dibang valley district,2019,2,98,214966.6162180208
Arunachal Pradesh,west kameng district,2019,2,37430,122521180.75595039
Arunachal Pradesh,shi yomi district,2019,2,13,65209.39364354455
Arunachal Pradesh,east siang district,2019,2,16494,46549881.23941852
Arunachal Pradesh,upper subansiri district,2019,2,4827,18395806.566284098
Arunachal Pradesh,east kameng district,2019,2,2309,8996397.735290494
Arunachal Pradesh,lohit district,2019,2,18693,48893746.831022196
Arunachal Pradesh,lepa rada district,2019,2,2108,5045595.906781289
Arunachal Pradesh,tawang district,2019,2,15960,55915834.5871187
Arunachal Pradesh,namsai district,2019,2,9637,22491356.65721929
Arunachal Pradesh,lower dibang valley district,2019,3,8405,15177864.63915902
Arunachal Pradesh,lower subansiri district,2019,3,8828,21059967.49943525
Arunachal Pradesh,longding district,2019,3,10269,26620415.01923828
Arunachal Pradesh,west siang district,2019,3,11889,30014806.816802975
Arunachal Pradesh,kamle district,2019,3,677,968784.5134103607
Arunachal Pradesh,upper siang district,2019,3,1419,3927440.4417752204
Arunachal Pradesh,tirap district,2019,3,11249,21737827.19336869
Arunachal Pradesh,papum pare district,2019,3,117940,301518075.7016427
Arunachal Pradesh,kurung kumey district,2019,3,1579,3674797.099413435
Arunachal Pradesh,anjaw district,2019,3,4230,9665384.074972186
Arunachal Pradesh,siang district,2019,3,2640,6888800.898705382
Arunachal Pradesh,lower siang district,2019,3,5348,9507511.569068512
Arunachal Pradesh,kra daadi district,2019,3,2187,5520848.186492377
Arunachal Pradesh,changlang district,2019,3,29218,58354823.443366826
Arunachal Pradesh,pakke kessang district,2019,3,977,2145842.2925678995
Arunachal Pradesh,dibang valley district,2019,3,202,675909.9962923382
Arunachal Pradesh,west kameng district,2019,3,53939,147186019.8759076
Arunachal Pradesh,shi yomi district,2019,3,27,30367.754712275342
Arunachal Pradesh,east siang district,2019,3,22611,58040119.9573143
Arunachal Pradesh,upper subansiri district,2019,3,7803,22099628.49449406
Arunachal Pradesh,east kameng district,2019,3,3814,10631335.871797245
Arunachal Pradesh,lohit district,2019,3,24505,54539458.21434432
Arunachal Pradesh,lepa rada district,2019,3,2928,4930337.942058578
Arunachal Pradesh,tawang district,2019,3,24097,72221026.28393415
Arunachal Pradesh,namsai district,2019,3,13453,25507641.015596062
Arunachal Pradesh,lower dibang valley district,2019,1,6314,13738776.18143886
Arunachal Pradesh,lower subansiri district,2019,1,4994,12615032.122891838
Arunachal Pradesh,longding district,2019,1,7287,25349462.055245366
Arunachal Pradesh,west siang district,2019,1,5921,19426751.301233895
Arunachal Pradesh,kamle district,2019,1,391,725807.1059240355
Arunachal Pradesh,upper siang district,2019,1,1154,2756678.3077581595
Arunachal Pradesh,tirap district,2019,1,6877,14075747.836402504
Arunachal Pradesh,papum pare district,2019,1,70941,188556716.3567257
Arunachal Pradesh,kurung kumey district,2019,1,740,2076644.1215012982
Arunachal Pradesh,anjaw district,2019,1,2116,4643030.795590812
Arunachal Pradesh,siang district,2019,1,1282,2552682.037255951
Arunachal Pradesh,lower siang district,2019,1,3565,6923301.927893572
Arunachal Pradesh,kra daadi district,2019,1,1070,3797175.4842446605
Arunachal Pradesh,changlang district,2019,1,17589,40239141.669717625
Arunachal Pradesh,pakke kessang district,2019,1,545,1682922.8373646357
Arunachal Pradesh,dibang valley district,2019,1,102,301591.38639926765
Arunachal Pradesh,west kameng district,2019,1,34289,101333633.67604163
Arunachal Pradesh,shi yomi district,2019,1,19,212989.63045272
Arunachal Pradesh,east siang district,2019,1,15621,39284373.05409969
Arunachal Pradesh,upper subansiri district,2019,1,3880,14105451.853243299
Arunachal Pradesh,east kameng district,2019,1,2688,9107597.731491327
Arunachal Pradesh,lohit district,2019,1,15896,42834776.778045304
Arunachal Pradesh,lepa rada district,2019,1,1523,4054526.308789035
Arunachal Pradesh,tawang district,2019,1,13102,39489779.13784294
Arunachal Pradesh,namsai district,2019,1,8600,20065516.616355177
Arunachal Pradesh,lower subansiri district,2024,4,1023776,1321086015.0
Arunachal Pradesh,tirap district,2024,4,552174,759347661.0
Arunachal Pradesh,papum pare district,2024,4,2419497,2645782108.0
Arunachal Pradesh,anjaw district,2024,4,274453,503425028.0
Arunachal Pradesh,lower siang district,2024,4,376722,517668433.0
Arunachal Pradesh,dibang valley district,2024,4,152005,227818792.0
Arunachal Pradesh,west kameng district,2024,4,2107524,3219015374.0
Arunachal Pradesh,shi yomi district,2024,4,70842,222983839.0
Arunachal Pradesh,east kameng district,2024,4,684487,899855147.0
Arunachal Pradesh,lohit district,2024,4,1024425,1233068373.0
Arunachal Pradesh,lepa rada district,2024,4,351077,473147394.0
Arunachal Pradesh,lower dibang valley district,2024,4,785220,1038509731.0
Arunachal Pradesh,longding district,2024,4,353251,496519994.0
Arunachal Pradesh,itanagar capital complex district,2024,4,7929590,8951596062.0
Arunachal Pradesh,west siang district,2024,4,1415567,1943675537.0
Arunachal Pradesh,kamle district,2024,4,159162,182583609.0
Arunachal Pradesh,upper siang district,2024,4,333541,557498901.0
Arunachal Pradesh,kurung kumey district,2024,4,128721,222368459.0
Arunachal Pradesh,siang district,2024,4,251400,368618246.0
Arunachal Pradesh,kra daadi district,2024,4,167666,257207384.0
Arunachal Pradesh,changlang district,2024,4,1295250,1770311293.0
Arunachal Pradesh,pakke kessang district,2024,4,109484,127336316.0
Arunachal Pradesh,east siang district,2024,4,1813239,2282781446.0
Arunachal Pradesh,upper subansiri district,2024,4,768835,1249446759.0
Arunachal Pradesh,tawang district,2024,4,913556,1950022807.0
Arunachal Pradesh,namsai district,2024,4,1331993,1658212165.0
Arunachal Pradesh,lower dibang valley district,2024,2,616423,946388381.0
Arunachal Pradesh,lower subansiri district,2024,2,692774,1060865759.0
Arunachal Pradesh,longding district,2024,2,237974,406490596.0
Arunachal Pradesh,west siang district,2024,2,970111,1686897043.0
Arunachal Pradesh,kamle district,2024,2,111669,174722260.0
Arunachal Pradesh,upper siang district,2024,2,235092,440835877.0
Arunachal Pradesh,tirap district,2024,2,370891,618929038.0
Arunachal Pradesh,papum pare district,2024,2,7717891,10352999522.0
Arunachal Pradesh,kurung kumey district,2024,2,96155,216947827.0
Arunachal Pradesh,anjaw district,2024,2,125261,261114475.0
Arunachal Pradesh,siang district,2024,2,208064,348203083.0
Arunachal Pradesh,lower siang district,2024,2,246028,345024572.0
Arunachal Pradesh,kra daadi district,2024,2,133421,238138949.0
Arunachal Pradesh,changlang district,2024,2,1067550,1650011617.0
Arunachal Pradesh,pakke kessang district,2024,2,59936,81694831.0
Arunachal Pradesh,dibang valley district,2024,2,65536,122005882.0
Arunachal Pradesh,west kameng district,2024,2,1533560,2526904044.0
Arunachal Pradesh,shi yomi district,2024,2,34059,138178158.0
Arunachal Pradesh,east siang district,2024,2,1238349,1806470576.0
Arunachal Pradesh,upper subansiri district,2024,2,570164,1188837089.0
Arunachal Pradesh,east kameng district,2024,2,513613,936465434.0
Arunachal Pradesh,lohit district,2024,2,1019785,1419525043.0
