state,year,quarter,brand,user_count
Lakshadweep,2020,1,Xiaomi,560
Lakshadweep,2020,1,Vivo,548
Lakshadweep,2020,1,Samsung,431
Lakshadweep,2020,1,Oppo,426
Lakshadweep,2020,1,Huawei,237
Lakshadweep,2020,1,Realme,152
Lakshadweep,2020,1,Apple,81
Lakshadweep,2020,1,OnePlus,77
Lakshadweep,2020,1,Lenovo,47
Lakshadweep,2020,1,Motorola,38
Lakshadweep,2020,1,Others,175
Lakshadweep,2022,1,Vivo,1441
Lakshadweep,2022,1,Xiaomi,1203
Lakshadweep,2022,1,Oppo,956
Lakshadweep,2022,1,Samsung,804
Lakshadweep,2022,1,Realme,507
Lakshadweep,2022,1,Huawei,397
Lakshadweep,2022,1,Apple,176
Lakshadweep,2022,1,OnePlus,160
Lakshadweep,2022,1,Lenovo,50
Lakshadweep,2022,1,Motorola,49
Lakshadweep,2022,1,Others,247
Lakshadweep,2021,4,Vivo,1354
Lakshadweep,2021,4,Xiaomi,1146
Lakshadweep,2021,4,Oppo,899
Lakshadweep,2021,4,Samsung,776
Lakshadweep,2021,4,Realme,448
Lakshadweep,2021,4,Huawei,396
Lakshadweep,2021,4,Apple,151
Lakshadweep,2021,4,OnePlus,143
Lakshadweep,2021,4,Motorola,46
Lakshadweep,2021,4,Lenovo,45
Lakshadweep,2021,4,Others,234
Lakshadweep,2021,2,Vivo,1118
Lakshadweep,2021,2,Xiaomi,970
Lakshadweep,2021,2,Oppo,771
Lakshadweep,2021,2,Samsung,717
Lakshadweep,2021,2,Huawei,379
Lakshadweep,2021,2,Realme,350
Lakshadweep,2021,2,Apple,121
Lakshadweep,2021,2,OnePlus,118
Lakshadweep,2021,2,Lenovo,60
Lakshadweep,2021,2,Motorola,42
Lakshadweep,2021,2,Others,250
Lakshadweep,2021,3,Vivo,1234
Lakshadweep,2021,3,Xiaomi,1046
Lakshadweep,2021,3,Oppo,816
Lakshadweep,2021,3,Samsung,774
Lakshadweep,2021,3,Realme,413
Lakshadweep,2021,3,Huawei,398
Lakshadweep,2021,3,Apple,134
Lakshadweep,2021,3,OnePlus,132
Lakshadweep,2021,3,Lenovo,55
Lakshadweep,2021,3,Motorola,46
Lakshadweep,2021,3,Others,239
Lakshadweep,2021,1,Vivo,1032
Lakshadweep,2021,1,Xiaomi,921
Lakshadweep,2021,1,Oppo,720
Lakshadweep,2021,1,Samsung,693
Lakshadweep,2021,1,Huawei,371
Lakshadweep,2021,1,Realme,302
Lakshadweep,2021,1,Apple,106
Lakshadweep,2021,1,OnePlus,103
Lakshadweep,2021,1,Lenovo,54
Lakshadweep,2021,1,Motorola,46
Lakshadweep,2021,1,Others,229
Lakshadweep,2018,4,Xiaomi,245
Lakshadweep,2018,4,Samsung,198
Lakshadweep,2018,4,Vivo,190
Lakshadweep,2018,4,Oppo,153
Lakshadweep,2018,4,Huawei,62
Lakshadweep,2018,4,Realme,55
Lakshadweep,2018,4,Apple,51
Lakshadweep,2018,4,OnePlus,47
Lakshadweep,2018,4,Lenovo,24
Lakshadweep,2018,4,Motorola,18
Lakshadweep,2018,4,Others,113
Lakshadweep,2018,2,Xiaomi,147
Lakshadweep,2018,2,Samsung,128
Lakshadweep,2018,2,Vivo,97
Lakshadweep,2018,2,Oppo,87
Lakshadweep,2018,2,Apple,35
Lakshadweep,2018,2,Huawei,31
Lakshadweep,2018,2,OnePlus,29
Lakshadweep,2018,2,Realme,24
Lakshadweep,2018,2,Lenovo,16
Lakshadweep,2018,2,Gionee,15
Lakshadweep,2018,2,Others,77
Lakshadweep,2018,3,Xiaomi,195
Lakshadweep,2018,3,Samsung,166
Lakshadweep,2018,3,Vivo,134
Lakshadweep,2018,3,Oppo,121
Lakshadweep,2018,3,Apple,46
Lakshadweep,2018,3,Huawei,44
Lakshadweep,2018,3,OnePlus,40
Lakshadweep,2018,3,Realme,35
Lakshadweep,2018,3,Lenovo,18
Lakshadweep,2018,3,Gionee,16
Lakshadweep,2018,3,Others,103
Lakshadweep,2018,1,Samsung,102
Lakshadweep,2018,1,Xiaomi,100
Lakshadweep,2018,1,Vivo,67
Lakshadweep,2018,1,Oppo,56
Lakshadweep,2018,1,Huawei,25
Lakshadweep,2018,1,OnePlus,22
Lakshadweep,2018,1,Apple,20
Lakshadweep,2018,1,Realme,20
Lakshadweep,2018,1,Gionee,12
Lakshadweep,2018,1,COOLPAD,10
Lakshadweep,2018,1,Others,67
Uttarakhand,2019,4,Xiaomi,414477
Uttarakhand,2019,4,Samsung,344276
Uttarakhand,2019,4,Vivo,279712
Uttarakhand,2019,4,Oppo,247381
Uttarakhand,2019,4,Realme,97443
Uttarakhand,2019,4,Apple,49003
Uttarakhand,2019,4,Motorola,43412
Uttarakhand,2019,4,Huawei,33443
Uttarakhand,2019,4,OnePlus,29624
Uttarakhand,2019,4,Lenovo,27481
Uttarakhand,2019,4,Others,186425
Uttarakhand,2019,2,Xiaomi,334492
Uttarakhand,2019,2,Samsung,283331
Uttarakhand,2019,2,Vivo,213754
Uttarakhand,2019,2,Oppo,191460
Uttarakhand,2019,2,Realme,72734
Uttarakhand,2019,2,Apple,40988
Uttarakhand,2019,2,Motorola,38572
Uttarakhand,2019,2,Huawei,26825
Uttarakhand,2019,2,Lenovo,26040
Uttarakhand,2019,2,OnePlus,25583
Uttarakhand,2019,2,Others,160560
Uttarakhand,2019,3,Xiaomi,375857
Uttarakhand,2019,3,Samsung,313937
Uttarakhand,2019,3,Vivo,246487
Uttarakhand,2019,3,Oppo,219056
Uttarakhand,2019,3,Realme,84171
Uttarakhand,2019,3,Apple,45434
Uttarakhand,2019,3,Motorola,41204
Uttarakhand,2019,3,Huawei,30360
Uttarakhand,2019,3,OnePlus,27837
Uttarakhand,2019,3,Lenovo,26347
Uttarakhand,2019,3,Others,175169
Uttarakhand,2019,1,Xiaomi,288999
Uttarakhand,2019,1,Samsung,246222
Uttarakhand,2019,1,Vivo,179843
Uttarakhand,2019,1,Oppo,161697
Uttarakhand,2019,1,Realme,62779
Uttarakhand,2019,1,Apple,36034
Uttarakhand,2019,1,Motorola,34677
Uttarakhand,2019,1,Lenovo,23534
Uttarakhand,2019,1,OnePlus,23403
Uttarakhand,2019,1,Huawei,23098
Uttarakhand,2019,1,Others,144669
Uttarakhand,2020,4,Xiaomi,594817
Uttarakhand,2020,4,Samsung,504450
Uttarakhand,2020,4,Vivo,458644
Uttarakhand,2020,4,Oppo,392059
Uttarakhand,2020,4,Realme,165895
Uttarakhand,2020,4,Apple,65898
Uttarakhand,2020,4,Motorola,53771
Uttarakhand,2020,4,Huawei,45541
Uttarakhand,2020,4,OnePlus,36256
Uttarakhand,2020,4,Micromax,32967
Uttarakhand,2020,4,Others,245946
Uttarakhand,2020,2,Xiaomi,501134
Uttarakhand,2020,2,Samsung,415942
Uttarakhand,2020,2,Vivo,362685
Uttarakhand,2020,2,Oppo,317364
Uttarakhand,2020,2,Realme,128396
Uttarakhand,2020,2,Apple,56193
Uttarakhand,2020,2,Motorola,48462
Uttarakhand,2020,2,Huawei,39646
Uttarakhand,2020,2,OnePlus,32449
Uttarakhand,2020,2,Lenovo,30040
Uttarakhand,2020,2,Others,216256
Uttarakhand,2020,3,Xiaomi,546826
Uttarakhand,2020,3,Samsung,457354
Uttarakhand,2020,3,Vivo,410741
Uttarakhand,2020,3,Oppo,354574
Uttarakhand,2020,3,Realme,146360
Uttarakhand,2020,3,Apple,60386
Uttarakhand,2020,3,Motorola,51294
Uttarakhand,2020,3,Huawei,42576
Uttarakhand,2020,3,OnePlus,34157
Uttarakhand,2020,3,Lenovo,31405
Uttarakhand,2020,3,Others,229765
Uttarakhand,2020,1,Xiaomi,456579
Uttarakhand,2020,1,Samsung,378669
Uttarakhand,2020,1,Vivo,319603
Uttarakhand,2020,1,Oppo,280495
Uttarakhand,2020,1,Realme,112983
Uttarakhand,2020,1,Apple,52810
Uttarakhand,2020,1,Motorola,45752
Uttarakhand,2020,1,Huawei,36671
Uttarakhand,2020,1,OnePlus,31306
Uttarakhand,2020,1,Lenovo,28932
Uttarakhand,2020,1,Others,199806
Uttarakhand,2022,1,Xiaomi,807803
Uttarakhand,2022,1,Vivo,700872
Uttarakhand,2022,1,Samsung,663403
Uttarakhand,2022,1,Oppo,566718
Uttarakhand,2022,1,Realme,337092
Uttarakhand,2022,1,Apple,103605
Uttarakhand,2022,1,OnePlus,66561
Uttarakhand,2022,1,Motorola,56044
Uttarakhand,2022,1,Huawei,46393
Uttarakhand,2022,1,Tecno,36937
Uttarakhand,2022,1,Others,289401
Uttarakhand,2021,4,Xiaomi,771248
Uttarakhand,2021,4,Vivo,655975
Uttarakhand,2021,4,Samsung,635155
Uttarakhand,2021,4,Oppo,530288
Uttarakhand,2021,4,Realme,296672
Uttarakhand,2021,4,Apple,94375
Uttarakhand,2021,4,OnePlus,58873
Uttarakhand,2021,4,Motorola,55844
Uttarakhand,2021,4,Huawei,46660
Uttarakhand,2021,4,HMD Global,34563
Uttarakhand,2021,4,Others,280362
Uttarakhand,2021,2,Xiaomi,681400
Uttarakhand,2021,2,Samsung,575576
Uttarakhand,2021,2,Vivo,551124
Uttarakhand,2021,2,Oppo,457475
Uttarakhand,2021,2,Realme,217098
Uttarakhand,2021,2,Apple,76591
Uttarakhand,2021,2,Motorola,55396
Uttarakhand,2021,2,Huawei,47115
Uttarakhand,2021,2,OnePlus,42606
Uttarakhand,2021,2,Lava,34399
Uttarakhand,2021,2,Others,265260
Uttarakhand,2021,3,Xiaomi,729762
Uttarakhand,2021,3,Vivo,607277
Uttarakhand,2021,3,Samsung,603594
Uttarakhand,2021,3,Oppo,495230
Uttarakhand,2021,3,Realme,252524
Uttarakhand,2021,3,Apple,82495
Uttarakhand,2021,3,Motorola,55103
Uttarakhand,2021,3,OnePlus,50778
Uttarakhand,2021,3,Huawei,48071
Uttarakhand,2021,3,Lava,34054
Uttarakhand,2021,3,Others,274621
Uttarakhand,2021,1,Xiaomi,639297
Uttarakhand,2021,1,Samsung,541527
Uttarakhand,2021,1,Vivo,505799
Uttarakhand,2021,1,Oppo,425532
Uttarakhand,2021,1,Realme,186140
Uttarakhand,2021,1,Apple,71103
Uttarakhand,2021,1,Motorola,55240
Uttarakhand,2021,1,Huawei,47693
Uttarakhand,2021,1,OnePlus,38553
Uttarakhand,2021,1,Micromax,33204
Uttarakhand,2021,1,Others,258034
Uttarakhand,2018,4,Xiaomi,238404
Uttarakhand,2018,4,Samsung,205071
Uttarakhand,2018,4,Vivo,143029
Uttarakhand,2018,4,Oppo,129035
Uttarakhand,2018,4,Realme,51951
Uttarakhand,2018,4,Apple,30805
Uttarakhand,2018,4,Motorola,30636
Uttarakhand,2018,4,Lenovo,20723
Uttarakhand,2018,4,OnePlus,20523
Uttarakhand,2018,4,Micromax,19828
Uttarakhand,2018,4,Others,122098
Uttarakhand,2018,2,Xiaomi,148934
Uttarakhand,2018,2,Samsung,132854
Uttarakhand,2018,2,Vivo,81924
Uttarakhand,2018,2,Oppo,76967
Uttarakhand,2018,2,Realme,33273
Uttarakhand,2018,2,Motorola,21520
Uttarakhand,2018,2,Apple,21104
Uttarakhand,2018,2,Micromax,16731
Uttarakhand,2018,2,Lenovo,15806
Uttarakhand,2018,2,OnePlus,14859
Uttarakhand,2018,2,Others,85170
Uttarakhand,2018,3,Xiaomi,189290
Uttarakhand,2018,3,Samsung,164714
Uttarakhand,2018,3,Vivo,108621
Uttarakhand,2018,3,Oppo,99036
Uttarakhand,2018,3,Realme,41434
Uttarakhand,2018,3,Motorola,25626
Uttarakhand,2018,3,Apple,25218
Uttarakhand,2018,3,Micromax,18376
Uttarakhand,2018,3,Lenovo,18008
Uttarakhand,2018,3,OnePlus,17604
Uttarakhand,2018,3,Others,102685
Uttarakhand,2018,1,Xiaomi,109199
Uttarakhand,2018,1,Samsung,99491
Uttarakhand,2018,1,Vivo,57719
Uttarakhand,2018,1,Oppo,55507
Uttarakhand,2018,1,Realme,25160
Uttarakhand,2018,1,Motorola,16760
Uttarakhand,2018,1,Apple,16447
Uttarakhand,2018,1,Micromax,12872
Uttarakhand,2018,1,Lenovo,12351
Uttarakhand,2018,1,OnePlus,12126
Uttarakhand,2018,1,Others,65411
Chandigarh,2019,4,Xiaomi,69435
Chandigarh,2019,4,Samsung,57981
Chandigarh,2019,4,Vivo,44605
Chandigarh,2019,4,Oppo,34871
Chandigarh,2019,4,Apple,23651
Chandigarh,2019,4,Realme,9610
Chandigarh,2019,4,OnePlus,8750
Chandigarh,2019,4,Motorola,6953
Chandigarh,2019,4,Huawei,4559
Chandigarh,2019,4,Lenovo,3777
Chandigarh,2019,4,Others,25398
Chandigarh,2019,2,Xiaomi,58356
Chandigarh,2019,2,Samsung,48067
Chandigarh,2019,2,Vivo,34791
Chandigarh,2019,2,Oppo,27444
Chandigarh,2019,2,Apple,20041
Chandigarh,2019,2,OnePlus,7595
Chandigarh,2019,2,Realme,7590
Chandigarh,2019,2,Motorola,6475
Chandigarh,2019,2,Huawei,3816
Chandigarh,2019,2,Lenovo,3595
Chandigarh,2019,2,Others,22669
Chandigarh,2019,3,Xiaomi,64422
Chandigarh,2019,3,Samsung,53606
Chandigarh,2019,3,Vivo,39957
Chandigarh,2019,3,Oppo,31459
Chandigarh,2019,3,Apple,22081
Chandigarh,2019,3,Realme,8500
Chandigarh,2019,3,OnePlus,8271
Chandigarh,2019,3,Motorola,6770
Chandigarh,2019,3,Huawei,4256
Chandigarh,2019,3,Lenovo,3716
Chandigarh,2019,3,Others,24299
Chandigarh,2019,1,Xiaomi,51075
Chandigarh,2019,1,Samsung,41609
Chandigarh,2019,1,Vivo,29056
Chandigarh,2019,1,Oppo,23095
Chandigarh,2019,1,Apple,17580
Chandigarh,2019,1,OnePlus,6880
Chandigarh,2019,1,Realme,6690
Chandigarh,2019,1,Motorola,6007
Chandigarh,2019,1,Lenovo,3406
Chandigarh,2019,1,Huawei,3364
Chandigarh,2019,1,Others,20413
Chandigarh,2020,4,Xiaomi,90201
Chandigarh,2020,4,Samsung,78159
Chandigarh,2020,4,Vivo,68293
Chandigarh,2020,4,Oppo,51650
Chandigarh,2020,4,Apple,30593
Chandigarh,2020,4,Realme,14705
Chandigarh,2020,4,OnePlus,10462
Chandigarh,2020,4,Motorola,7780
Chandigarh,2020,4,Huawei,5641
Chandigarh,2020,4,HMD Global,4400
Chandigarh,2020,4,Others,29518
Chandigarh,2020,2,Xiaomi,79401
Chandigarh,2020,2,Samsung,66732
Chandigarh,2020,2,Vivo,55338
Chandigarh,2020,2,Oppo,42912
Chandigarh,2020,2,Apple,26562
Chandigarh,2020,2,Realme,11849
Chandigarh,2020,2,OnePlus,9516
Chandigarh,2020,2,Motorola,7308
Chandigarh,2020,2,Huawei,5057
Chandigarh,2020,2,HMD Global,3920
Chandigarh,2020,2,Others,27756
Chandigarh,2020,3,Xiaomi,84467
Chandigarh,2020,3,Samsung,72072
Chandigarh,2020,3,Vivo,61814
Chandigarh,2020,3,Oppo,47234
Chandigarh,2020,3,Apple,28288
Chandigarh,2020,3,Realme,13210
Chandigarh,2020,3,OnePlus,9903
Chandigarh,2020,3,Motorola,7558
Chandigarh,2020,3,Huawei,5327
Chandigarh,2020,3,HMD Global,4168
Chandigarh,2020,3,Others,28547
Chandigarh,2020,1,Xiaomi,74599
Chandigarh,2020,1,Samsung,62236
Chandigarh,2020,1,Vivo,49864
Chandigarh,2020,1,Oppo,38691
Chandigarh,2020,1,Apple,25309
Chandigarh,2020,1,Realme,10759
Chandigarh,2020,1,OnePlus,9221
Chandigarh,2020,1,Motorola,7160
Chandigarh,2020,1,Huawei,4807
Chandigarh,2020,1,Lenovo,3862
Chandigarh,2020,1,Others,26379
Chandigarh,2022,1,Xiaomi,118077
Chandigarh,2022,1,Vivo,103673
Chandigarh,2022,1,Samsung,100254
Chandigarh,2022,1,Oppo,76330
Chandigarh,2022,1,Apple,45080
Chandigarh,2022,1,Realme,30911
Chandigarh,2022,1,OnePlus,15554
Chandigarh,2022,1,Motorola,8378
Chandigarh,2022,1,Huawei,5812
Chandigarh,2022,1,HMD Global,4529
Chandigarh,2022,1,Others,32951
Chandigarh,2021,4,Xiaomi,112958
Chandigarh,2021,4,Vivo,97127
Chandigarh,2021,4,Samsung,97097
Chandigarh,2021,4,Oppo,71275
Chandigarh,2021,4,Apple,41698
Chandigarh,2021,4,Realme,27098
Chandigarh,2021,4,OnePlus,14380
Chandigarh,2021,4,Motorola,8240
Chandigarh,2021,4,Huawei,5797
Chandigarh,2021,4,HMD Global,4511
Chandigarh,2021,4,Others,31911
Chandigarh,2021,2,Xiaomi,101761
Chandigarh,2021,2,Samsung,88362
Chandigarh,2021,2,Vivo,81826
Chandigarh,2021,2,Oppo,60671
Chandigarh,2021,2,Apple,35361
Chandigarh,2021,2,Realme,19398
Chandigarh,2021,2,OnePlus,11907
Chandigarh,2021,2,Motorola,8043
Chandigarh,2021,2,Huawei,5918
Chandigarh,2021,2,HMD Global,4599
Chandigarh,2021,2,Others,30726
Chandigarh,2021,3,Xiaomi,107815
Chandigarh,2021,3,Samsung,92724
Chandigarh,2021,3,Vivo,89865
Chandigarh,2021,3,Oppo,66039
Chandigarh,2021,3,Apple,37880
Chandigarh,2021,3,Realme,22934
Chandigarh,2021,3,OnePlus,13193
Chandigarh,2021,3,Motorola,8166
Chandigarh,2021,3,Huawei,5900
Chandigarh,2021,3,HMD Global,4496
Chandigarh,2021,3,Others,31451
Chandigarh,2021,1,Xiaomi,96137
Chandigarh,2021,1,Samsung,83453
Chandigarh,2021,1,Vivo,74844
Chandigarh,2021,1,Oppo,56200
Chandigarh,2021,1,Apple,32907
Chandigarh,2021,1,Realme,16641
Chandigarh,2021,1,OnePlus,10995
Chandigarh,2021,1,Motorola,7989
Chandigarh,2021,1,Huawei,5854
Chandigarh,2021,1,HMD Global,4591
Chandigarh,2021,1,Others,30387
Chandigarh,2018,4,Xiaomi,43505
Chandigarh,2018,4,Samsung,35417
Chandigarh,2018,4,Vivo,23567
Chandigarh,2018,4,Oppo,18698
Chandigarh,2018,4,Apple,15191
Chandigarh,2018,4,OnePlus,6197
Chandigarh,2018,4,Realme,5731
Chandigarh,2018,4,Motorola,5354
Chandigarh,2018,4,Lenovo,3148
Chandigarh,2018,4,Huawei,2838
Chandigarh,2018,4,Others,18101
Chandigarh,2018,2,Xiaomi,27862
Chandigarh,2018,2,Samsung,23093
Chandigarh,2018,2,Vivo,13375
Chandigarh,2018,2,Oppo,11129
Chandigarh,2018,2,Apple,9962
Chandigarh,2018,2,OnePlus,4466
Chandigarh,2018,2,Motorola,3914
Chandigarh,2018,2,Realme,3861
Chandigarh,2018,2,Lenovo,2511
Chandigarh,2018,2,Micromax,2049
Chandigarh,2018,2,Others,12997
Chandigarh,2018,3,Xiaomi,34852
Chandigarh,2018,3,Samsung,28614
Chandigarh,2018,3,Vivo,17910
Chandigarh,2018,3,Oppo,14437
Chandigarh,2018,3,Apple,12403
Chandigarh,2018,3,OnePlus,5178
Chandigarh,2018,3,Realme,4664
Chandigarh,2018,3,Motorola,4590
Chandigarh,2018,3,Lenovo,2926
Chandigarh,2018,3,Micromax,2395
Chandigarh,2018,3,Others,15924
Chandigarh,2018,1,Xiaomi,20555
Chandigarh,2018,1,Samsung,17266
Chandigarh,2018,1,Vivo,9360
Chandigarh,2018,1,Oppo,7948
Chandigarh,2018,1,Apple,7552
Chandigarh,2018,1,OnePlus,3638
Chandigarh,2018,1,Motorola,3105
Chandigarh,2018,1,Realme,2995
Chandigarh,2018,1,Lenovo,1965
Chandigarh,2018,1,Micromax,1558
Chandigarh,2018,1,Others,10326
Puducherry,2019,4,Xiaomi,47168
Puducherry,2019,4,Samsung,39943
Puducherry,2019,4,Vivo,35132
Puducherry,2019,4,Oppo,19967
Puducherry,2019,4,Realme,8502
Puducherry,2019,4,Huawei,8456
Puducherry,2019,4,Apple,7844
Puducherry,2019,4,OnePlus,6844
Puducherry,2019,4,Motorola,6840
Puducherry,2019,4,Lenovo,5250
Puducherry,2019,4,Others,18346
Puducherry,2019,2,Xiaomi,36841
Puducherry,2019,2,Samsung,30450
Puducherry,2019,2,Vivo,24993
Puducherry,2019,2,Oppo,14342
Puducherry,2019,2,Huawei,6414
Puducherry,2019,2,Apple,6391
Puducherry,2019,2,Realme,6201
Puducherry,2019,2,OnePlus,5792
Puducherry,2019,2,Motorola,5712
Puducherry,2019,2,Lenovo,4515
Puducherry,2019,2,Others,14807
Puducherry,2019,3,Xiaomi,41523
Puducherry,2019,3,Samsung,34728
Puducherry,2019,3,Vivo,29440
Puducherry,2019,3,Oppo,16802
Puducherry,2019,3,Huawei,7366
Puducherry,2019,3,Realme,7164
Puducherry,2019,3,Apple,7079
Puducherry,2019,3,OnePlus,6339
Puducherry,2019,3,Motorola,6186
Puducherry,2019,3,Lenovo,4867
Puducherry,2019,3,Others,16374
Puducherry,2019,1,Xiaomi,31724
Puducherry,2019,1,Samsung,25850
Puducherry,2019,1,Vivo,20462
Puducherry,2019,1,Oppo,11797
Puducherry,2019,1,Apple,5579
Puducherry,2019,1,Huawei,5396
Puducherry,2019,1,Realme,5336
Puducherry,2019,1,OnePlus,5225
Puducherry,2019,1,Motorola,4927
Puducherry,2019,1,Lenovo,3929
Puducherry,2019,1,Others,12834
Puducherry,2020,4,Xiaomi,71555
Puducherry,2020,4,Samsung,63620
Puducherry,2020,4,Vivo,61208
Puducherry,2020,4,Oppo,33860
Puducherry,2020,4,Realme,14505
Puducherry,2020,4,Huawei,12870
Puducherry,2020,4,Apple,10885
Puducherry,2020,4,Motorola,9137
Puducherry,2020,4,OnePlus,8651
Puducherry,2020,4,Lenovo,6934
Puducherry,2020,4,Others,26401
Puducherry,2020,2,Xiaomi,58140
Puducherry,2020,2,Samsung,50005
Puducherry,2020,2,Vivo,46687
Puducherry,2020,2,Oppo,26188
Puducherry,2020,2,Realme,10959
Puducherry,2020,2,Huawei,10589
Puducherry,2020,2,Apple,9093
Puducherry,2020,2,Motorola,7942
Puducherry,2020,2,OnePlus,7606
Puducherry,2020,2,Lenovo,6028
Puducherry,2020,2,Others,22363
Puducherry,2020,3,Xiaomi,64189
Puducherry,2020,3,Samsung,56159
Puducherry,2020,3,Vivo,53650
Puducherry,2020,3,Oppo,29888
Puducherry,2020,3,Realme,12570
Puducherry,2020,3,Huawei,11683
Puducherry,2020,3,Apple,9778
Puducherry,2020,3,Motorola,8498
Puducherry,2020,3,OnePlus,8064
Puducherry,2020,3,Lenovo,6464
Puducherry,2020,3,Others,24230
Puducherry,2020,1,Xiaomi,52862
Puducherry,2020,1,Samsung,44909
Puducherry,2020,1,Vivo,41283
Puducherry,2020,1,Oppo,23192
Puducherry,2020,1,Realme,9788
Puducherry,2020,1,Huawei,9578
Puducherry,2020,1,Apple,8570
Puducherry,2020,1,Motorola,7377
Puducherry,2020,1,OnePlus,7357
Puducherry,2020,1,Lenovo,5654
Puducherry,2020,1,Others,20338
Puducherry,2022,1,Xiaomi,100081
Puducherry,2022,1,Vivo,99079
Puducherry,2022,1,Samsung,81419
Puducherry,2022,1,Oppo,51105
Puducherry,2022,1,Realme,30407
Puducherry,2022,1,Apple,16568
Puducherry,2022,1,OnePlus,13200
Puducherry,2022,1,Huawei,12478
Puducherry,2022,1,Motorola,9103
Puducherry,2022,1,Lenovo,5955
Puducherry,2022,1,Others,28656
Puducherry,2021,4,Xiaomi,95031
Puducherry,2021,4,Vivo,91633
Puducherry,2021,4,Samsung,78438
Puducherry,2021,4,Oppo,47542
Puducherry,2021,4,Realme,26683
Puducherry,2021,4,Apple,15236
Puducherry,2021,4,Huawei,12678
Puducherry,2021,4,OnePlus,12298
Puducherry,2021,4,Motorola,9210
Puducherry,2021,4,Lenovo,6149
Puducherry,2021,4,Others,28269
Puducherry,2021,2,Xiaomi,83067
Puducherry,2021,2,Vivo,75036
Puducherry,2021,2,Samsung,72364
Puducherry,2021,2,Oppo,40051
Puducherry,2021,2,Realme,19411
Puducherry,2021,2,Huawei,13441
Puducherry,2021,2,Apple,12595
Puducherry,2021,2,OnePlus,10003
Puducherry,2021,2,Motorola,9333
Puducherry,2021,2,Lenovo,6729
Puducherry,2021,2,Others,27931
Puducherry,2021,3,Xiaomi,89382
Puducherry,2021,3,Vivo,83355
Puducherry,2021,3,Samsung,75347
Puducherry,2021,3,Oppo,43803
Puducherry,2021,3,Realme,22703
Puducherry,2021,3,Apple,13603
Puducherry,2021,3,Huawei,13160
Puducherry,2021,3,OnePlus,11252
Puducherry,2021,3,Motorola,9219
Puducherry,2021,3,Lenovo,6496
Puducherry,2021,3,Others,28289
Puducherry,2021,1,Xiaomi,77315
Puducherry,2021,1,Samsung,68574
Puducherry,2021,1,Vivo,67958
Puducherry,2021,1,Oppo,37061
Puducherry,2021,1,Realme,16555
Puducherry,2021,1,Huawei,13528
Puducherry,2021,1,Apple,11809
Puducherry,2021,1,Motorola,9477
Puducherry,2021,1,OnePlus,9192
Puducherry,2021,1,Lenovo,7061
Puducherry,2021,1,Others,27749
Puducherry,2018,4,Xiaomi,26240
Puducherry,2018,4,Samsung,21223
Puducherry,2018,4,Vivo,16096
Puducherry,2018,4,Oppo,9310
Puducherry,2018,4,Apple,4752
Puducherry,2018,4,OnePlus,4517
Puducherry,2018,4,Realme,4429
Puducherry,2018,4,Motorola,4280
Puducherry,2018,4,Huawei,4264
Puducherry,2018,4,Lenovo,3517
Puducherry,2018,4,Others,10866
Puducherry,2018,2,Xiaomi,15839
Puducherry,2018,2,Samsung,13200
Puducherry,2018,2,Vivo,8391
Puducherry,2018,2,Oppo,4929
Puducherry,2018,2,Apple,3109
Puducherry,2018,2,OnePlus,3026
Puducherry,2018,2,Realme,2734
Puducherry,2018,2,Motorola,2725
Puducherry,2018,2,Huawei,2404
Puducherry,2018,2,Lenovo,2287
Puducherry,2018,2,Others,6936
Puducherry,2018,3,Xiaomi,19571
Puducherry,2018,3,Samsung,16124
Puducherry,2018,3,Vivo,11071
Puducherry,2018,3,Oppo,6528
Puducherry,2018,3,Apple,3737
Puducherry,2018,3,OnePlus,3601
Puducherry,2018,3,Motorola,3362
Puducherry,2018,3,Realme,3361
Puducherry,2018,3,Huawei,3062
Puducherry,2018,3,Lenovo,2694
Puducherry,2018,3,Others,8435
Puducherry,2018,1,Xiaomi,11605
Puducherry,2018,1,Samsung,9972
Puducherry,2018,1,Vivo,5974
Puducherry,2018,1,Oppo,3608
Puducherry,2018,1,Apple,2447
Puducherry,2018,1,OnePlus,2409
Puducherry,2018,1,Motorola,2122
Puducherry,2018,1,Realme,2098
Puducherry,2018,1,Lenovo,1800
Puducherry,2018,1,Huawei,1766
Puducherry,2018,1,Others,5517
Karnataka,2019,4,Xiaomi,3999086
Karnataka,2019,4,Samsung,3116527
Karnataka,2019,4,Vivo,2711261
Karnataka,2019,4,Oppo,1667783
Karnataka,2019,4,Apple,645777
Karnataka,2019,4,OnePlus,588307
Karnataka,2019,4,Realme,506808
Karnataka,2019,4,Motorola,498395
Karnataka,2019,4,Huawei,304839
Karnataka,2019,4,Lenovo,279895
Karnataka,2019,4,Others,1066738
Karnataka,2019,2,Xiaomi,3131468
Karnataka,2019,2,Samsung,2435855
Karnataka,2019,2,Vivo,1973047
Karnataka,2019,2,Oppo,1222575
Karnataka,2019,2,Apple,543779
Karnataka,2019,2,OnePlus,509568
Karnataka,2019,2,Motorola,425807
Karnataka,2019,2,Realme,377624
Karnataka,2019,2,Lenovo,248166
Karnataka,2019,2,Huawei,239690
Karnataka,2019,2,Others,860508
Karnataka,2019,3,Xiaomi,3553970
Karnataka,2019,3,Samsung,2769407
Karnataka,2019,3,Vivo,2325265
Karnataka,2019,3,Oppo,1434039
Karnataka,2019,3,Apple,599161
Karnataka,2019,3,OnePlus,553290
